CustomerID,Age,Gender,Location,Annual_Income,Purchase_Frequency,Avg_Order_Value,Total_Annual_Spend,Top_Category,Preferred_Channel,Days_Since_Last_Purchase,Returns_Count,Satisfaction_Score,Loyalty_Score
CUST07223,39,Male,Dallas,88157,10,176.1,1761.0,Home & Garden,Mobile App,14,1,2.3,4.8
CUST07224,36,Male,New York,57458,19,78.74,1496.06,Automotive,Online,35,0,4.5,6.2
CUST07225,31,Female,Phoenix,26762,11,73.85,812.35,Toys,Mobile App,118,0,3.8,3.9
CUST07226,30,Male,San Jose,98263,9,123.79,1114.11,Electronics,Mobile App,3,1,4.2,4.4
CUST07227,26,Female,San Diego,55391,11,68.79,756.69,Books,Online,7,1,3.5,4.6
CUST07228,54,Female,San Diego,153331,10,92.54,925.4,Books,Online,8,0,3.8,4.5
CUST07229,39,Female,New York,65170,13,89.9,1168.7,Toys,Online,20,1,3.5,5.1
CUST07230,48,Female,Los Angeles,33990,9,85.34,768.06,Books,Online,32,0,3.7,4.1
CUST07231,23,Male,Chicago,63004,8,82.27,658.16,Electronics,Online,31,0,4.1,3.9
CUST07232,38,Female,Dallas,51584,12,95.5,1146.0,Books,In-Store,13,1,3.4,4.9
CUST07233,66,Female,Los Angeles,82779,11,19.31,212.41,Automotive,Online,4,2,3.6,4.4
CUST07234,55,Female,New York,116740,7,100.43,703.01,Home & Garden,Mobile App,79,1,3.4,3.4
CUST07235,22,Female,San Antonio,59082,7,79.28,554.96,Sports,In-Store,75,2,4.1,3.4
CUST07236,33,Female,Phoenix,65761,13,235.96,3067.48,Health,Online,39,1,4.3,5.8
CUST07237,38,Male,San Jose,47141,15,23.21,348.15,Health,Online,25,3,3.0,5.0
CUST07238,34,Male,Houston,93685,13,69.2,899.6,Health,In-Store,15,3,3.1,5.0
CUST07239,36,Male,Phoenix,50986,13,23.42,304.46,Health,Online,16,5,3.2,4.7
CUST07240,42,Female,San Diego,62243,12,93.12,1117.44,Electronics,Online,6,0,4.5,5.0
CUST07241,30,Male,Los Angeles,39017,16,56.43,902.88,Health,Online,91,1,3.8,5.0
CUST07242,32,Male,Dallas,34202,15,110.93,1663.95,Clothing,In-Store,1,0,4.1,5.7
CUST07243,22,Male,San Jose,65096,12,21.73,260.76,Clothing,Online,16,2,4.0,4.5
CUST07244,39,Non-binary,Chicago,35290,8,46.06,368.48,Health,Online,137,1,3.6,3.1
CUST07245,18,Female,San Diego,154592,10,31.74,317.4,Sports,Online,28,1,4.1,4.1
CUST07246,44,Female,Houston,49500,15,75.12,1126.8,Clothing,In-Store,104,1,4.7,4.9
CUST07247,49,Female,San Antonio,76256,11,97.71,1074.81,Groceries,In-Store,84,2,4.1,4.3
CUST07248,65,Male,Chicago,84979,13,20.32,264.16,Books,In-Store,22,3,3.2,4.7
CUST07249,48,Male,Los Angeles,47032,18,222.93,4012.74,Books,In-Store,8,3,3.8,7.2
CUST07250,44,Female,New York,30516,13,65.03,845.39,Automotive,In-Store,43,4,3.2,4.8
CUST07251,18,Male,Phoenix,38690,11,75.64,832.04,Automotive,Online,20,1,3.4,4.6
CUST07252,29,Female,San Jose,48915,7,67.73,474.11,Home & Garden,Online,135,0,4.7,3.0
CUST07253,42,Non-binary,Dallas,60954,13,99.1,1288.3,Home & Garden,In-Store,2,0,4.0,5.2
CUST07254,54,Female,Houston,90204,8,57.61,460.88,Health,In-Store,31,1,3.7,3.8
CUST07255,18,Male,Philadelphia,66533,14,35.56,497.84,Toys,Online,6,3,3.8,5.0
CUST07256,47,Female,Los Angeles,48227,8,117.13,937.04,Toys,Online,68,1,3.6,3.8
CUST07257,30,Female,San Antonio,27223,11,60.49,665.39,Health,Online,1,1,4.3,4.6
CUST07258,36,Female,Philadelphia,69460,9,31.56,284.04,Clothing,Online,14,2,3.7,4.0
CUST07259,37,Male,Los Angeles,67376,18,100.74,1813.32,Sports,Online,22,1,3.9,6.2
CUST07260,29,Female,Los Angeles,27616,16,21.1,337.6,Groceries,Mobile App,1,0,4.1,5.4
CUST07261,27,Male,Los Angeles,128176,16,69.41,1110.56,Health,Online,31,0,3.1,5.5
CUST07262,56,Female,San Jose,76654,16,43.4,694.4,Toys,In-Store,61,0,3.7,5.1
CUST07263,36,Male,Houston,68186,16,92.98,1487.68,Beauty,Mobile App,17,2,4.5,5.8
CUST07264,18,Female,San Diego,49580,8,64.94,519.52,Clothing,Online,92,0,3.0,3.5
CUST07265,19,Female,San Diego,103249,15,90.37,1355.55,Electronics,Online,59,3,3.8,5.3
CUST07266,37,Male,Dallas,28752,14,155.35,2174.9,Toys,Mobile App,6,3,3.0,5.8
CUST07267,31,Female,Phoenix,37415,10,98.37,983.7,Clothing,Online,41,2,4.3,4.3
CUST07268,31,Female,San Antonio,67323,11,38.42,422.62,Electronics,Online,33,1,4.4,4.3
CUST07269,44,Female,Phoenix,37600,16,151.74,2427.84,Automotive,Mobile App,26,2,3.6,6.1
CUST07270,32,Female,Dallas,39674,14,47.92,670.88,Health,Online,12,3,4.0,5.1
CUST07271,52,Male,San Antonio,90437,12,77.89,934.68,Automotive,Online,9,1,3.9,4.9
CUST07272,34,Female,San Diego,67529,17,34.03,578.51,Books,Online,53,2,3.6,5.3
CUST07273,38,Female,San Antonio,28931,13,135.28,1758.64,Electronics,Online,1,2,4.0,5.4
CUST07274,30,Male,Phoenix,67337,8,50.84,406.72,Beauty,Mobile App,39,4,3.4,3.7
CUST07275,36,Female,San Jose,40492,15,47.21,708.15,Toys,In-Store,58,2,3.3,5.0
CUST07276,47,Female,Houston,45073,13,40.08,521.04,Clothing,In-Store,46,1,3.9,4.6
CUST07277,27,Male,Houston,107229,12,22.81,273.72,Electronics,Online,65,1,3.8,4.2
CUST07278,38,Male,San Jose,30085,15,45.17,677.55,Books,In-Store,4,1,4.0,5.3
CUST07279,62,Female,San Diego,128124,13,27.61,358.93,Beauty,Mobile App,20,1,3.6,4.7
CUST07280,57,Non-binary,Phoenix,180049,7,242.66,1698.62,Beauty,Online,114,0,3.5,3.6
CUST07281,53,Male,Dallas,26182,19,12.34,234.46,Sports,Mobile App,14,4,2.7,5.8
CUST07282,41,Female,San Jose,179935,17,103.88,1765.96,Sports,In-Store,20,4,4.2,6.0
CUST07283,34,Non-binary,Houston,32037,14,41.32,578.48,Clothing,In-Store,21,1,4.2,5.0
CUST07284,45,Non-binary,San Antonio,43192,9,59.64,536.76,Electronics,Mobile App,39,3,3.8,4.0
CUST07285,41,Female,Chicago,79478,9,58.41,525.69,Toys,Online,64,0,3.9,3.8
CUST07286,32,Female,San Jose,38568,11,169.78,1867.58,Beauty,Mobile App,43,0,4.4,4.9
CUST07287,51,Female,Phoenix,91773,5,53.66,268.3,Toys,Online,7,0,4.0,3.4
CUST07288,23,Male,Los Angeles,61365,14,58.29,816.06,Electronics,Online,5,2,4.2,5.2
CUST07289,32,Non-binary,San Diego,56916,14,26.89,376.46,Books,Online,52,4,3.6,4.7
CUST07290,31,Male,Phoenix,44426,13,17.6,228.8,Beauty,Online,28,3,2.8,4.6
CUST07291,28,Male,Dallas,70564,12,108.05,1296.6,Health,In-Store,18,2,3.5,5.0
CUST07292,46,Male,San Antonio,53208,9,83.0,747.0,Health,Online,22,0,3.9,4.2
CUST07293,35,Female,Phoenix,64886,14,33.59,470.26,Electronics,In-Store,29,1,4.1,4.9
CUST07294,37,Female,San Jose,46419,12,116.75,1401.0,Automotive,Online,44,1,3.6,4.8
CUST07295,20,Female,Dallas,83932,14,191.01,2674.14,Beauty,In-Store,11,0,4.9,5.9
CUST07296,47,Male,San Antonio,20000,17,52.25,888.25,Books,In-Store,62,0,4.4,5.4
CUST07297,18,Female,Chicago,57309,10,34.35,343.5,Books,Online,108,2,4.4,3.6
CUST07298,39,Female,San Antonio,33702,14,54.75,766.5,Automotive,Online,17,2,4.7,5.1
CUST07299,50,Female,San Diego,30104,6,205.05,1230.3,Toys,Mobile App,25,0,4.3,3.8
CUST07300,31,Male,Philadelphia,31466,10,51.09,510.9,Toys,Online,66,1,4.4,4.0
CUST07301,24,Female,San Jose,113127,8,140.01,1120.08,Health,Mobile App,13,0,5.0,4.2
CUST07302,27,Male,San Antonio,32793,11,347.35,3820.85,Home & Garden,Online,43,1,4.8,5.7
CUST07303,34,Female,San Diego,34463,16,58.41,934.56,Clothing,In-Store,52,1,3.8,5.3
CUST07304,47,Male,San Diego,61853,11,231.75,2549.25,Home & Garden,Mobile App,28,2,3.3,5.3
CUST07305,48,Male,Dallas,64061,13,61.89,804.57,Health,Online,7,1,4.3,5.0
CUST07306,49,Male,New York,66872,12,60.43,725.16,Books,In-Store,17,4,2.7,4.7
CUST07307,23,Female,Chicago,31196,15,64.92,973.8,Sports,Online,4,7,3.1,5.4
CUST07308,55,Male,Houston,50477,12,57.26,687.12,Electronics,In-Store,23,1,4.1,4.7
CUST07309,53,Male,San Jose,34675,18,213.16,3836.88,Home & Garden,Online,124,0,4.0,6.4
CUST07310,46,Male,San Antonio,146715,13,30.76,399.88,Electronics,Mobile App,37,1,3.3,4.6
CUST07311,32,Female,San Antonio,30457,10,148.33,1483.3,Health,Mobile App,36,1,2.9,4.6
CUST07312,40,Male,Houston,56920,12,103.46,1241.52,Electronics,Online,13,2,3.4,5.0
CUST07313,29,Male,Chicago,83668,15,40.23,603.45,Home & Garden,Online,43,2,3.8,5.0
CUST07314,38,Female,San Antonio,95346,11,184.38,2028.18,Beauty,In-Store,10,0,4.8,5.1
CUST07315,18,Female,Los Angeles,20000,7,282.33,1976.31,Groceries,In-Store,133,0,4.2,3.6
CUST07316,50,Male,New York,95561,16,58.26,932.16,Electronics,In-Store,64,2,3.2,5.2
CUST07317,28,Female,Phoenix,162833,15,79.11,1186.65,Sports,In-Store,3,0,4.2,5.5
CUST07318,37,Female,Philadelphia,43362,5,66.17,330.85,Sports,In-Store,12,1,2.8,3.4
CUST07319,49,Female,Philadelphia,145494,15,61.72,925.8,Home & Garden,Online,9,3,3.6,5.4
CUST07320,18,Female,Dallas,51225,10,269.33,2693.3,Electronics,Online,52,3,3.2,5.0
CUST07321,34,Male,Phoenix,42830,18,57.9,1042.2,Groceries,In-Store,3,1,3.5,6.0
CUST07322,44,Male,Houston,37369,9,70.0,630.0,Toys,Online,54,0,4.0,3.9
CUST07323,39,Non-binary,Chicago,67721,15,214.45,3216.75,Beauty,Online,6,0,4.1,6.4
CUST07324,26,Male,Dallas,38697,8,11.48,91.84,Books,In-Store,54,1,3.9,3.5
CUST07325,26,Female,San Diego,76196,18,50.87,915.66,Automotive,Online,72,3,3.7,5.5
CUST07326,74,Female,New York,108649,10,21.45,214.5,Home & Garden,In-Store,44,1,3.9,4.0
CUST07327,38,Female,Chicago,69113,13,34.57,449.41,Clothing,Online,33,1,3.6,4.7
CUST07328,61,Male,San Diego,38116,11,32.3,355.3,Electronics,Mobile App,1,0,4.1,4.5
CUST07329,57,Male,Philadelphia,56206,13,10.31,134.03,Automotive,Online,43,0,4.4,4.5
CUST07330,37,Male,Houston,226925,10,142.37,1423.7,Health,In-Store,56,0,3.9,4.4
CUST07331,20,Female,Dallas,82159,9,13.86,124.74,Toys,In-Store,3,2,4.0,4.0
CUST07332,42,Female,Chicago,49160,13,79.06,1027.78,Automotive,Online,11,1,4.5,5.1
CUST07333,46,Female,Los Angeles,60112,13,64.25,835.25,Sports,Mobile App,29,5,4.4,4.9
CUST07334,36,Female,San Jose,26375,8,124.43,995.44,Beauty,In-Store,87,1,3.4,3.7
CUST07335,42,Male,Los Angeles,72069,8,90.91,727.28,Toys,Mobile App,18,0,3.5,4.0
CUST07336,35,Female,Phoenix,21077,8,265.72,2125.76,Sports,Online,68,0,4.1,4.3
CUST07337,30,Male,Houston,83315,14,134.18,1878.52,Groceries,In-Store,43,2,4.5,5.4
CUST07338,46,Female,San Diego,35655,22,195.21,4294.62,Electronics,Online,16,1,3.8,8.0
CUST07339,18,Male,New York,39006,18,121.32,2183.76,Groceries,In-Store,15,2,3.6,6.4
CUST07340,22,Male,Los Angeles,42616,5,392.61,1963.05,Groceries,Mobile App,192,2,3.9,2.9
CUST07341,56,Male,Chicago,81641,13,37.13,482.69,Electronics,Online,12,3,3.3,4.8
CUST07342,25,Female,Philadelphia,63664,18,49.01,882.18,Sports,Online,25,6,3.6,5.8
CUST07343,27,Male,San Antonio,57164,15,19.07,286.05,Sports,In-Store,80,1,4.6,4.7
CUST07344,53,Female,Los Angeles,33475,8,70.67,565.36,Electronics,Mobile App,30,1,4.1,3.9
CUST07345,72,Male,San Antonio,40846,12,48.66,583.92,Groceries,Mobile App,11,0,4.3,4.7
CUST07346,37,Male,New York,25559,10,41.3,413.0,Clothing,Online,20,1,4.0,4.2
CUST07347,18,Male,San Jose,31564,14,93.35,1306.9,Toys,Online,26,1,3.3,5.3
CUST07348,33,Male,New York,23269,12,122.03,1464.36,Home & Garden,Mobile App,9,1,3.9,5.1
CUST07349,47,Male,San Diego,20000,14,55.78,780.92,Automotive,Mobile App,32,1,4.2,5.0
CUST07350,39,Male,Dallas,50394,17,14.96,254.32,Home & Garden,Online,1,1,3.7,5.5
CUST07351,37,Female,Philadelphia,36814,13,126.02,1638.26,Automotive,Mobile App,14,1,3.3,5.3
CUST07352,43,Male,Houston,83894,10,57.35,573.5,Automotive,Online,6,2,2.9,4.4
CUST07353,39,Female,New York,130030,13,273.05,3549.65,Books,Online,24,2,4.5,6.1
CUST07354,32,Male,Phoenix,20000,8,108.53,868.24,Beauty,Online,44,3,3.1,3.9
CUST07355,33,Female,Houston,36734,10,45.69,456.9,Groceries,Online,27,0,4.2,4.2
CUST07356,31,Male,Dallas,33884,17,75.47,1282.99,Beauty,In-Store,29,1,4.0,5.8
CUST07357,31,Male,San Diego,73708,10,49.29,492.9,Electronics,Online,8,1,4.4,4.3
CUST07358,45,Male,Los Angeles,20000,12,61.81,741.72,Health,Online,24,0,4.6,4.7
CUST07359,39,Female,San Diego,68194,14,46.15,646.1,Groceries,Online,3,2,4.7,5.1
CUST07360,19,Male,Los Angeles,32320,12,28.25,339.0,Health,Online,7,4,3.7,4.6
CUST07361,47,Male,Dallas,27229,10,106.57,1065.7,Groceries,In-Store,16,3,2.4,4.5
CUST07362,39,Female,Chicago,52943,12,167.71,2012.52,Home & Garden,Online,5,1,4.4,5.3
CUST07363,37,Male,San Jose,20000,12,235.14,2821.68,Toys,Mobile App,4,1,4.8,5.7
CUST07364,57,Female,San Jose,60893,10,222.34,2223.4,Home & Garden,In-Store,19,3,1.9,5.0
CUST07365,39,Female,Dallas,20000,14,29.46,412.44,Groceries,In-Store,2,0,4.0,5.0
CUST07366,29,Male,Dallas,67991,18,87.19,1569.42,Beauty,Mobile App,12,2,3.6,6.2
CUST07367,44,Female,Los Angeles,149273,12,78.45,941.4,Books,Mobile App,79,3,3.4,4.4
CUST07368,46,Female,San Diego,77885,14,41.38,579.32,Clothing,Online,56,0,3.5,4.8
CUST07369,32,Male,New York,32285,10,166.03,1660.3,Toys,Online,2,0,4.2,4.9
CUST07370,18,Female,Phoenix,49961,12,61.14,733.68,Clothing,Mobile App,23,2,4.2,4.7
CUST07371,30,Female,Chicago,60494,12,40.71,488.52,Sports,In-Store,36,1,4.6,4.5
CUST07372,41,Male,Houston,150827,9,82.29,740.61,Health,Online,1,2,4.1,4.3
CUST07373,27,Male,Philadelphia,70403,9,118.61,1067.49,Health,Online,19,0,3.9,4.3
CUST07374,46,Female,Houston,60999,9,31.75,285.75,Clothing,Online,25,0,3.6,4.0
CUST07375,23,Female,San Diego,88078,8,58.03,464.24,Toys,Online,4,1,3.3,4.0
CUST07376,37,Female,San Antonio,37433,13,87.04,1131.52,Toys,Online,1,7,2.6,5.2
CUST07377,45,Female,Phoenix,105110,17,10,170,Sports,Online,27,2,3.5,5.3
CUST07378,47,Male,Philadelphia,35099,18,53.08,955.44,Sports,In-Store,32,2,2.9,5.8
CUST07379,26,Male,San Diego,91109,10,26.55,265.5,Groceries,In-Store,42,0,4.1,4.0
CUST07380,36,Female,Philadelphia,118542,13,88.42,1149.46,Toys,Online,56,4,2.9,4.8
CUST07381,46,Female,Phoenix,56619,10,70.69,706.9,Home & Garden,Mobile App,9,0,3.7,4.4
CUST07382,36,Female,New York,43734,12,79.41,952.92,Groceries,In-Store,14,0,4.2,4.8
CUST07383,38,Female,Houston,52514,11,100.98,1110.78,Sports,Mobile App,24,2,3.3,4.7
CUST07384,32,Female,Phoenix,98119,9,47.5,427.5,Groceries,Online,41,1,4.5,3.9
CUST07385,30,Female,San Antonio,62606,10,241.28,2412.8,Electronics,In-Store,31,0,4.2,5.0
CUST07386,40,Female,San Jose,56380,10,74.92,749.2,Sports,Online,44,2,3.4,4.2
CUST07387,18,Male,Philadelphia,34074,13,127.35,1655.55,Toys,Online,10,2,3.1,5.3
CUST07388,42,Male,Phoenix,61637,13,149.92,1948.96,Groceries,Online,6,0,4.1,5.5
CUST07389,57,Female,Chicago,133686,10,60.52,605.2,Groceries,Online,3,1,4.4,4.4
CUST07390,31,Female,New York,121866,13,26.5,344.5,Home & Garden,Online,3,1,3.7,4.8
CUST07391,46,Female,New York,25400,11,28.82,317.02,Health,In-Store,4,3,3.4,4.5
CUST07392,37,Female,Phoenix,150185,4,96.29,385.16,Electronics,Mobile App,99,1,2.9,2.7
CUST07393,38,Female,Chicago,44783,9,124.72,1122.48,Toys,Online,13,1,4.3,4.4
CUST07394,32,Female,Los Angeles,70505,13,154.32,2006.16,Toys,Online,8,2,4.5,5.5
CUST07395,29,Male,Phoenix,88920,16,39.64,634.24,Clothing,Online,50,2,3.5,5.2
CUST07396,41,Female,Philadelphia,28416,10,30.21,302.1,Books,In-Store,1,0,4.0,4.3
CUST07397,25,Female,New York,34465,10,121.71,1217.1,Clothing,In-Store,40,0,3.9,4.4
CUST07398,44,Male,San Jose,24915,14,103.41,1447.74,Home & Garden,Online,20,4,3.5,5.4
CUST07399,57,Male,Dallas,22213,16,157.46,2519.36,Sports,Online,9,3,3.0,6.2
CUST07400,22,Male,Chicago,44489,9,46.47,418.23,Health,In-Store,24,2,3.6,4.0
CUST07401,34,Male,Philadelphia,63291,12,69.39,832.68,Health,Online,10,1,4.2,4.8
CUST07402,54,Male,San Diego,42546,18,37.75,679.5,Toys,In-Store,19,3,3.7,5.7
CUST07403,35,Male,Philadelphia,31031,8,95.39,763.12,Home & Garden,Mobile App,32,0,4.1,3.9
CUST07404,30,Male,Chicago,68632,7,67.34,471.38,Groceries,Online,21,2,2.6,3.7
CUST07405,43,Female,Phoenix,70812,9,181.03,1629.27,Toys,In-Store,82,0,5.0,4.2
CUST07406,49,Male,Philadelphia,20000,12,59.86,718.32,Electronics,Online,27,1,3.8,4.7
CUST07407,47,Male,San Jose,69365,9,58.84,529.56,Health,Online,131,1,3.8,3.4
CUST07408,28,Male,New York,76742,11,159.46,1754.06,Books,Online,63,2,3.9,4.7
CUST07409,44,Male,Los Angeles,25839,10,80.61,806.1,Sports,Online,18,2,4.2,4.4
CUST07410,33,Male,San Diego,65375,12,194.55,2334.6,Home & Garden,Mobile App,25,2,4.6,5.4
CUST07411,32,Female,Philadelphia,20000,9,116.16,1045.44,Sports,In-Store,49,0,3.4,4.1
CUST07412,31,Male,Phoenix,78229,11,83.07,913.77,Groceries,In-Store,52,2,5.0,4.4
CUST07413,47,Male,San Jose,25705,13,56.59,735.67,Toys,In-Store,1,0,3.3,5.0
CUST07414,19,Female,New York,86619,19,57.5,1092.5,Books,Online,3,3,2.9,6.2
CUST07415,23,Male,Phoenix,54073,14,41.62,582.68,Health,Online,18,1,5.0,5.0
CUST07416,35,Male,Houston,37375,18,79.24,1426.32,Health,Online,17,3,3.6,6.1
CUST07417,31,Male,Philadelphia,39103,12,166.95,2003.4,Home & Garden,In-Store,70,2,3.9,4.9
CUST07418,48,Female,Chicago,50847,14,70.72,990.08,Beauty,Online,11,0,3.6,5.2
CUST07419,31,Male,Houston,95944,6,146.96,881.76,Beauty,Online,18,0,4.7,3.7
CUST07420,44,Male,Dallas,43736,16,55.57,889.12,Clothing,Mobile App,85,3,4.6,5.1
CUST07421,51,Male,San Diego,28264,6,178.59,1071.54,Home & Garden,Online,49,0,4.0,3.6
CUST07422,57,Male,Houston,81887,8,55.88,447.04,Electronics,Online,3,0,4.5,4.0
CUST07423,20,Male,Phoenix,29536,12,117.61,1411.32,Clothing,Mobile App,21,1,3.2,5.0
CUST07424,45,Male,San Diego,23820,10,144.69,1446.9,Sports,Online,15,0,4.2,4.7
CUST07425,45,Female,Philadelphia,36148,10,20.07,200.7,Home & Garden,In-Store,60,1,3.6,3.9
CUST07426,18,Male,New York,39151,9,43.45,391.05,Home & Garden,Online,1,1,3.2,4.2
CUST07427,42,Male,Los Angeles,84158,12,121.36,1456.32,Books,Online,21,1,3.3,5.0
CUST07428,67,Male,Chicago,33570,16,235.74,3771.84,Beauty,Online,2,1,4.8,6.8
CUST07429,43,Male,Los Angeles,44841,12,95.09,1141.08,Beauty,Mobile App,52,3,3.0,4.7
CUST07430,41,Male,San Diego,46016,11,38.78,426.58,Electronics,Mobile App,1,5,4.0,4.5
CUST07431,42,Female,Phoenix,46089,17,50.77,863.09,Electronics,Online,5,2,3.9,5.7
CUST07432,42,Male,Phoenix,34480,7,46.19,323.33,Beauty,Online,124,0,4.5,3.0
CUST07433,57,Male,San Jose,39445,13,37.55,488.15,Health,Online,34,1,3.8,4.7
CUST07434,46,Female,Los Angeles,68388,15,99.34,1490.1,Groceries,Online,19,5,4.2,5.6
CUST07435,32,Female,New York,47986,8,66.44,531.52,Toys,In-Store,10,0,3.4,4.0
CUST07436,56,Male,Los Angeles,119494,17,396.13,6734.21,Home & Garden,Mobile App,57,2,3.7,7.9
CUST07437,18,Female,Philadelphia,77670,15,48.27,724.05,Electronics,Online,45,2,3.7,5.1
CUST07438,32,Female,Phoenix,86840,19,72.0,1368.0,Health,Mobile App,9,3,3.2,6.3
CUST07439,36,Female,Los Angeles,91842,9,109.93,989.37,Health,In-Store,7,0,3.7,4.4
CUST07440,57,Male,Philadelphia,93645,8,40.95,327.6,Toys,Mobile App,32,1,3.7,3.8
CUST07441,35,Male,San Diego,52904,12,128.74,1544.88,Clothing,Mobile App,33,0,3.9,5.0
CUST07442,34,Male,Houston,78813,10,12.88,128.8,Groceries,Mobile App,6,3,3.0,4.2
CUST07443,28,Female,Chicago,70138,14,143.85,2013.9,Sports,Online,6,2,3.9,5.7
CUST07444,46,Male,San Antonio,73454,14,13.22,185.08,Clothing,In-Store,18,3,3.7,4.8
CUST07445,21,Male,Los Angeles,42244,10,56.47,564.7,Automotive,In-Store,25,0,4.4,4.3
CUST07446,26,Female,San Antonio,42298,16,82.99,1327.84,Home & Garden,Online,23,3,3.3,5.6
CUST07447,36,Male,New York,70017,13,73.91,960.83,Toys,Online,40,1,3.9,4.9
CUST07448,58,Male,New York,20000,13,36.11,469.43,Sports,Online,1,1,3.2,4.9
CUST07449,26,Male,Dallas,50656,11,102.1,1123.1,Books,In-Store,17,1,4.2,4.7
CUST07450,41,Male,San Antonio,80828,15,50.34,755.1,Health,Online,14,4,3.0,5.3
CUST07451,44,Female,Phoenix,31867,8,120.65,965.2,Home & Garden,In-Store,6,1,4.2,4.2
CUST07452,38,Female,San Antonio,59484,9,24.96,224.64,Electronics,Mobile App,21,0,4.1,4.0
CUST07453,47,Female,San Jose,136867,11,49.28,542.08,Electronics,Online,36,3,3.7,4.3
CUST07454,24,Male,Phoenix,70312,8,84.78,678.24,Books,In-Store,220,2,3.2,2.7
CUST07455,34,Female,Houston,65938,13,24.02,312.26,Health,Online,1,0,4.1,4.8
CUST07456,46,Female,Dallas,59049,11,88.78,976.58,Automotive,In-Store,91,0,2.9,4.2
CUST07457,31,Female,Houston,41503,12,126.36,1516.32,Electronics,Online,3,1,3.4,5.1
CUST07458,47,Non-binary,San Antonio,23092,11,70.59,776.49,Clothing,Online,60,3,3.5,4.3
CUST07459,29,Male,Dallas,111100,11,42.13,463.43,Clothing,Online,88,1,3.3,4.0
CUST07460,40,Female,Dallas,28401,11,30.89,339.79,Beauty,Online,31,0,3.9,4.3
CUST07461,24,Female,Philadelphia,60825,12,161.66,1939.92,Books,Mobile App,14,0,3.9,5.3
CUST07462,44,Male,Philadelphia,47904,17,61.94,1052.98,Electronics,In-Store,22,4,2.7,5.7
CUST07463,36,Male,San Antonio,54069,11,54.28,597.08,Automotive,In-Store,22,4,2.1,4.5
CUST07464,53,Male,San Diego,21076,14,30.52,427.28,Groceries,In-Store,18,0,3.7,4.9
CUST07465,26,Male,Chicago,188664,11,19.17,210.87,Toys,Online,34,0,3.3,4.2
CUST07466,21,Male,Dallas,41627,3,56.25,168.75,Clothing,In-Store,101,1,2.7,2.4
CUST07467,31,Female,Phoenix,49661,10,104.12,1041.2,Toys,Online,33,1,3.0,4.4
CUST07468,42,Male,Houston,35780,17,84.72,1440.24,Beauty,Online,9,2,3.2,6.0
CUST07469,41,Male,Dallas,45801,8,120.5,964.0,Home & Garden,In-Store,50,2,3.0,3.9
CUST07470,50,Female,New York,44236,10,39.53,395.3,Automotive,Online,10,2,3.4,4.3
CUST07471,21,Female,San Jose,61008,14,106.59,1492.26,Toys,Mobile App,10,3,3.8,5.4
CUST07472,34,Female,San Jose,72579,18,149.24,2686.32,Health,In-Store,24,2,3.0,6.6
CUST07473,45,Female,Los Angeles,187430,3,34.82,104.46,Sports,Online,178,1,3.5,1.9
CUST07474,42,Male,Dallas,100879,11,156.65,1723.15,Home & Garden,Online,31,1,4.2,4.9
CUST07475,33,Female,Phoenix,27411,14,54.08,757.12,Books,Online,37,3,3.6,5.0
CUST07476,29,Female,San Antonio,41356,10,195.3,1953.0,Books,In-Store,4,0,4.4,5.0
CUST07477,24,Female,San Diego,110337,11,105.02,1155.22,Beauty,Online,3,1,4.3,4.8
CUST07478,18,Female,San Diego,110367,8,49.07,392.56,Clothing,Online,72,3,2.7,3.5
CUST07479,29,Male,San Antonio,59524,7,66.73,467.11,Electronics,Online,1,1,3.5,3.8
CUST07480,25,Female,Philadelphia,20000,11,273.79,3011.69,Books,Online,77,1,3.6,5.1
CUST07481,37,Male,Los Angeles,27654,9,71.43,642.87,Automotive,Online,6,0,4.1,4.2
CUST07482,31,Female,San Diego,20000,13,75.78,985.14,Home & Garden,In-Store,1,1,3.5,5.1
CUST07483,21,Male,New York,20000,13,59.14,768.82,Groceries,Online,14,1,4.2,4.9
CUST07484,44,Female,Philadelphia,48180,3,133.46,400.38,Books,Online,276,0,4.5,1.4
CUST07485,24,Female,Houston,20000,11,18.97,208.67,Toys,In-Store,12,0,3.6,4.4
CUST07486,54,Female,Houston,77107,10,102.55,1025.5,Electronics,In-Store,44,2,4.3,4.3
CUST07487,34,Male,San Diego,28512,8,25.08,200.64,Automotive,Online,19,0,5.0,3.8
CUST07488,48,Female,Chicago,105311,17,95.55,1624.35,Books,Online,45,3,3.2,5.8
CUST07489,65,Male,San Diego,231294,6,181.29,1087.74,Groceries,Online,12,0,4.1,3.9
CUST07490,47,Male,Phoenix,88252,12,160.75,1929.0,Electronics,Online,1,0,3.9,5.3
CUST07491,39,Male,Phoenix,104519,14,31.55,441.7,Beauty,Online,7,0,3.5,5.0
CUST07492,40,Female,Philadelphia,46573,6,36.08,216.48,Sports,In-Store,4,0,3.8,3.5
CUST07493,67,Male,New York,72010,9,33.34,300.06,Health,In-Store,3,0,4.0,4.1
CUST07494,54,Female,Houston,55602,16,33.79,540.64,Health,Mobile App,40,2,4.5,5.2
CUST07495,38,Male,San Diego,75660,8,50.46,403.68,Home & Garden,In-Store,16,2,2.6,3.9
CUST07496,43,Male,Phoenix,23743,14,66.7,933.8,Books,Online,67,2,3.5,4.8
CUST07497,44,Male,Houston,45512,12,197.26,2367.12,Sports,Online,11,2,3.8,5.5
